Pred: don           True: don
Pred: grey          True: grey
Pred: </s>          True: hound
Pred: </s>          True: </s>

Pred:  school       True: high
Pred: s             True: school
Pred: high          True: </s>

LOSS: 4.544403553009033 
------------------------- 
Pred:  double       True: double
Pred:  double       True:  deck
Pred:  double       True: er
Pred: double        True: </s>
Pred:  double       True: <pad>
Pred:  double       True: <pad>

Pred:  be           True: can
Pred: .             True: vas
Pred:  just         True: </s>
Pred:  can          True: <pad>
Pred:  can          True: <pad>
Pred:  al           True: <pad>

Pred:  oil          True: rose
Pred: </s>          True: </s>
Pred: </s>          True: <pad>
Pred: </s>          True: <pad>
Pred: </s>          True: <pad>
Pred: </s>          True: <pad>

Pred:  stock        True: alf
Pred: )             True: red
Pred: alf           True:  ste
Pred: )             True: igl
Pred: )             True: iz
Pred: )             True: </s>

LOSS: 12.697632789611816 
------------------------- 
Pred: hel           True: hel
Pred: ered          True: met
Pred: </s>          True: </s>

Pred: </s>          True: 200
Pred: </s>          True:  feet
Pred: </s>          True: </s>

Pred: 1981          True: 1981
Pred: </s>          True: </s>
Pred: </s>          True: <pad>

Pred: ada           True: can
Pred: ada           True: adian
Pred: can           True: </s>

LOSS: 4.910721302032471 
------------------------- 
Pred: ,             True: sat
Pred: ,             True: urn
Pred: ,             True: </s>
Pred: ,             True: <pad>
Pred:  bit          True: <pad>

Pred: z             True: z
Pred: z             True: uc
Pred:  z            True: chini
Pred: z             True: </s>
Pred: z             True: <pad>

Pred: trop          True: trop
Pred:  tropical     True: ical
Pred:  tropical     True: </s>
Pred:  trop         True: <pad>
Pred:  trop         True: <pad>

Pred: sim           True: sim
Pred: sim           True: one
Pred: sim           True:  orig
Pred: sim           True: one
Pred: sim           True: </s>

LOSS: 11.568384170532227 
------------------------- 
Pred: pot           True: pot
Pred:  unknown      True: assium
Pred: pot           True: </s>

Pred: </s>          True: ant
Pred: </s>          True: enna
Pred: </s>          True: </s>

Pred: storm         True: storm
Pred: storm         True: y
Pred: storm         True: </s>

Pred: spr           True: spr
Pred: spr           True: ite
Pred: spr           True: </s>

LOSS: 6.353783130645752 
------------------------- 
Pred: ch            True: ch
Pred: ch            True: op
Pred: ch            True:  sticks
Pred: ch            True: </s>
Pred: </s>          True: <pad>

Pred: jack          True: jack
Pred:  jack         True: ie
Pred:  jack         True:  rob
Pred:  jack         True: inson
Pred:  jack         True: </s>

Pred: </s>          True: boy
Pred: </s>          True: 's
Pred: </s>          True: </s>
Pred: </s>          True: <pad>
Pred: </s>          True: <pad>

Pred: git           True: git
Pred: git           True: </s>
Pred: </s>          True: <pad>
Pred: </s>          True: <pad>
Pred: </s>          True: <pad>

LOSS: 11.420327186584473 
------------------------- 
Pred: to            True: to
Pred: to            True: aster
Pred: to            True: </s>
Pred: </s>          True: <pad>

Pred:  f            True: f
Pred:  f            True: rench
Pred:  f            True:  toast
Pred:  f            True: </s>

Pred: tr            True: tr
Pred: tr            True: ains
Pred: tr            True: </s>
Pred: </s>          True: <pad>

Pred: tra           True: tra
Pred:  cone         True: ffic
Pred:  stop         True: </s>
Pred: </s>          True: <pad>

LOSS: 10.479528427124023 
------------------------- 
Pred:  electric     True: on
Pred: inc           True:  surf
Pred:  with         True:  board
Pred: </s>          True: </s>

Pred: brain         True: brain
Pred:  questions    True: </s>
Pred: brain         True: <pad>
Pred:  brain        True: <pad>

Pred: val           True: val
Pred: )             True: encia
Pred: val           True: </s>
Pred: val           True: <pad>

Pred: ties          True: ties
Pred: ties          True: </s>
Pred: ties          True: <pad>
Pred: ties          True: <pad>

LOSS: 11.505110740661621 
------------------------- 
Pred: </s>          True: safety
Pred: </s>          True: </s>
Pred: </s>          True: <pad>

Pred: )             True: 1
Pred: 1             True: st
Pred:  1            True: </s>

Pred: pen           True: pen
Pred: pen           True: is
Pred: </s>          True: </s>

Pred: cow           True: cow
Pred: cow           True: boys
Pred: cow           True: </s>

LOSS: 5.879786014556885 
------------------------- 
Pred: jack          True: jack
Pred:  jack         True:  and
Pred: jack          True:  j
Pred:  jack         True: ill
Pred: jack          True: </s>

Pred: red           True: red
Pred: ,             True:  so
Pred: ,             True: x
Pred: ,             True: </s>
Pred: ,             True: <pad>

Pred: pot           True: pot
Pred: pot           True: atoes
Pred: pot           True: </s>
Pred: pot           True: <pad>
Pred: pot           True: <pad>

Pred: air           True: air
Pred: air           True:  condition
Pred: air           True: er
Pred: air           True: </s>
Pred:  free         True: <pad>

LOSS: 9.720396041870117 
------------------------- 
Pred: party         True: party
Pred: party         True: </s>
Pred:  party        True: <pad>
Pred: </s>          True: <pad>
Pred: </s>          True: <pad>

Pred: g             True: g
Pred:  g            True: ri
Pred: g             True: zz
Pred:  g            True: ley
Pred: g             True: </s>

Pred: w             True: w
Pred: w             True: et
Pred: </s>          True: </s>
Pred: </s>          True: <pad>
Pred: </s>          True: <pad>

Pred: est           True: equ
Pred: </s>          True: us
Pred: </s>          True: </s>
Pred:  stock        True: <pad>
Pred: </s>          True: <pad>

LOSS: 12.073233604431152 
------------------------- 
Pred: t             True: t
Pred: </s>          True: rian
Pred: </s>          True: le
Pred: t             True: </s>

Pred: ph            True: ph
Pred: ph            True: ilipp
Pred:  ph           True: ines
Pred: ph            True: </s>

Pred: </s>          True: c
Pred: </s>          True: argo
Pred: </s>          True: </s>
Pred: </s>          True: <pad>

Pred: </s>          True: 70
Pred: </s>          True: </s>
Pred: </s>          True: <pad>
Pred: </s>          True: <pad>

LOSS: 8.651473999023438 
------------------------- 
Pred: her           True: her
Pred: her           True: b
Pred: )             True: iv
Pred:  the          True: ore
Pred:  work         True: </s>

Pred: court         True: court
Pred: court         True: </s>
Pred: </s>          True: <pad>
Pred:  between      True: <pad>
Pred:  between      True: <pad>

Pred:  p            True: p
Pred:  p            True: olar
Pred:  p            True:  bear
Pred: </s>          True: </s>
Pred:  p            True: <pad>

Pred: haw           True: haw
Pred: haw           True: aii
Pred: haw           True: </s>
Pred: haw           True: <pad>
Pred: </s>          True: <pad>

LOSS: 12.102862358093262 
------------------------- 
Pred: air           True: air
Pred: air           True:  show
Pred:  planes       True: </s>

Pred: house         True: house
Pred: house         True:  boat
Pred: </s>          True: </s>

Pred: private       True: private
Pred: private       True: </s>
Pred:  private      True: <pad>

Pred: ur            True: ur
Pred: </s>          True: anium
Pred: ur            True: </s>

LOSS: 4.992937088012695 
------------------------- 
Pred: r             True: r
Pred: </s>          True: acing
Pred: </s>          True: </s>
Pred: </s>          True: <pad>

Pred: ground        True: black
Pred:  white        True:  and
Pred: </s>          True:  white
Pred: )             True: </s>

Pred:  english      True: english
Pred:  english      True: </s>
Pred:  english      True: <pad>
Pred: </s>          True: <pad>

Pred: d             True: d
Pred: d             True: odge
Pred: d             True: </s>
Pred: d             True: <pad>

LOSS: 9.960426330566406 
------------------------- 
Pred: cd            True: cd
Pred: cd            True: l
Pred: cd            True: </s>
Pred:  cd           True: <pad>
Pred: )             True: <pad>

Pred:  beta         True: beta
Pred: beta          True:  car
Pred: ene           True: ot
Pred: beta          True: ene
Pred: beta          True: </s>

Pred: ste           True: ste
Pred: ste           True: alth
Pred: ste           True: </s>
Pred: ''            True: <pad>
Pred: ''            True: <pad>

Pred:  out          True: it
Pred: it            True:  fell
Pred:  the          True:  in
Pred: </s>          True:  water
Pred: </s>          True: </s>

LOSS: 9.748395919799805 
------------------------- 
Pred:  from         True: bor
Pred: ler           True: ak
Pred: ler           True:  ob
Pred:  wildlife     True: ama
Pred: </s>          True: </s>

Pred: af            True: af
Pred: af            True: rica
Pred: af            True: </s>
Pred:  af           True: <pad>
Pred:  af           True: <pad>

Pred: bern          True: bern
Pred: bern          True: stein
Pred: bern          True: </s>
Pred: iol           True: <pad>
Pred:  against      True: <pad>

Pred: heart         True: heart
Pred: heart         True: </s>
Pred: </s>          True: <pad>
Pred:  love         True: <pad>
Pred: </s>          True: <pad>

LOSS: 12.5516357421875 
------------------------- 
Pred:  iron         True: 18
Pred:  iron         True: 90
Pred:  iron         True: </s>
Pred: '             True: <pad>
Pred: '             True: <pad>

Pred: ,             True: new
Pred: ?             True:  y
Pred: ,             True: ork
Pred: ''            True:  city
Pred: new           True: </s>

Pred: steam         True: steam
Pred: )             True:  engine
Pred:  9            True: </s>
Pred: )             True: <pad>
Pred: !)            True: <pad>

Pred:  sweet        True: sweet
Pred:  sweet        True: </s>
Pred:  with         True: <pad>
Pred:  with         True: <pad>
Pred:  with         True: <pad>

LOSS: 12.133069038391113 
------------------------- 
Pred: beer          True: beer
Pred: beer          True: </s>
Pred:  beer         True: <pad>

Pred: micro         True: micro
Pred:  micro        True: phone
Pred:  micro        True: </s>

Pred: </s>          True: lime
Pred: </s>          True: </s>
Pred: </s>          True: <pad>

Pred: </s>          True: catch
Pred: </s>          True: </s>
Pred: </s>          True: <pad>

LOSS: 9.538749694824219 
------------------------- 
Pred: jan           True: jan
Pred: jan           True: itor
Pred: jan           True: </s>

Pred: horse         True: horse
Pred: </s>          True:  racing
Pred: </s>          True: </s>

Pred:  fire         True: fire
Pred:  from         True:  service
Pred:  fire         True: </s>

Pred: cr            True: cr
Pred: cr            True: ash
Pred: cr            True: </s>

LOSS: 5.710430145263672 
------------------------- 
Pred: store         True: store
Pred:  buy          True: </s>
Pred:  sale         True: <pad>
Pred:  store        True: <pad>

Pred: </s>          True: white
Pred: white         True:  so
Pred: </s>          True: x
Pred: white         True: </s>

Pred: 5             True: 5
Pred: 7             True: '
Pred: '             True: 8
Pred: 6             True: </s>
